Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.dtj6,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,Duration,discuss_1,read_1,age,gender,gender_4_TEXT,edu,ID,arg_ID,Position,Arg_Position
49,1658858920257,26/07/2022 18:08:40,1658858920501,1,26/07/2022 19:08:40,93981,5,task-mn1e,NA,23317670,6842772,NA,complete,NA,62e02d0851a929a5d94b9861,mobile,Samsung SM-G965F,Android 10,Samsung Browser 17.0,846x412,798x340,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,20,47,1,Screen 1,continueButton,response_rating_scale_likert_active,1996.1000003814695,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"if you don't care of yourself, please think about your grandmother, diabetic mother, high risked neighbour.",1,17/05/2021 10:14,17/05/2021 11:30,4578,Most weeks,A few times a year,30,Female,-99,Vocational Training / Apprenticeship,33,2,Against,For
50,1658858924561,26/07/2022 18:08:44,1658858925068,1,26/07/2022 19:08:45,93981,5,task-mn1e,NA,23317670,6842772,NA,complete,NA,62e02d0851a929a5d94b9861,mobile,Samsung SM-G965F,Android 10,Samsung Browser 17.0,846x412,798x340,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,47,48,1,Screen 1,continueButton,response_rating_scale_likert_active,4500.900000572205,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,No two adults have had the vaccine then created a baby that has then been born without any issues - there simply has not been enough time so it is impossible to say if that baby would be ok.,1,17/05/2021 11:32,17/05/2021 11:42,618,Never,Rarely,57,Male,-99,A levels,38,2,Against,Against
51,1658858925951,26/07/2022 18:08:45,1658858926464,1,26/07/2022 19:08:46,93981,5,task-mn1e,NA,23317670,6842772,NA,complete,NA,62e02d0851a929a5d94b9861,mobile,Samsung SM-G965F,Android 10,Samsung Browser 17.0,846x412,798x340,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,29,49,1,Screen 1,continueButton,response_rating_scale_likert_active,1341.1000003814695,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It has not been tested and we do not know the long term side effects from all the additives,1,17/05/2021 11:26,17/05/2021 11:32,370,Most weeks,Most months,33,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",35,2,Against,Against
52,1658858927391,26/07/2022 18:08:47,1658858927784,1,26/07/2022 19:08:47,93981,5,task-mn1e,NA,23317670,6842772,NA,complete,NA,62e02d0851a929a5d94b9861,mobile,Samsung SM-G965F,Android 10,Samsung Browser 17.0,846x412,798x340,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,19,50,1,Screen 1,continueButton,response_rating_scale_likert_active,1268.2999992370603,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It is for your safety.,1,17/05/2021 10:14,17/05/2021 11:30,4578,Most weeks,A few times a year,30,Female,-99,Vocational Training / Apprenticeship,33,1,Against,For
53,1658858928685,26/07/2022 18:08:48,1658858929202,1,26/07/2022 19:08:49,93981,5,task-mn1e,NA,23317670,6842772,NA,complete,NA,62e02d0851a929a5d94b9861,mobile,Samsung SM-G965F,Android 10,Samsung Browser 17.0,846x412,798x340,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,56,51,1,Screen 1,continueButton,response_rating_scale_likert_active,1365.7000007629397,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It has been approved by Scientists.,1,17/05/2021 11:35,17/05/2021 11:42,462,Most weeks,Most days,27,Female,-99,"Undergraduate degree (BSc, BA)",39,2,Against,For
54,1658858930346,26/07/2022 18:08:50,1658858930858,1,26/07/2022 19:08:50,93981,5,task-mn1e,NA,23317670,6842772,NA,complete,NA,62e02d0851a929a5d94b9861,mobile,Samsung SM-G965F,Android 10,Samsung Browser 17.0,846x412,798x340,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,34,52,1,Screen 1,continueButton,response_rating_scale_likert_active,1606.3000001907349,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't trust the vaccine in terms of safety and its efficacy.,1,17/05/2021 11:15,17/05/2021 11:34,1100,Rarely,Never,28,Female,-99,"Undergraduate degree (BSc, BA)",36,1,Against,Against
55,1658858932658,26/07/2022 18:08:52,1658858933187,1,26/07/2022 19:08:53,93981,5,task-mn1e,NA,23317670,6842772,NA,complete,NA,62e02d0851a929a5d94b9861,mobile,Samsung SM-G965F,Android 10,Samsung Browser 17.0,846x412,798x340,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,58,53,1,Screen 1,continueButton,response_rating_scale_likert_active,2273.3999996185303,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It does not make sense to receive a vaccine for a virus that has over 95% recovery rate!,1,17/05/2021 11:08,17/05/2021 11:43,2086,Most days,Most days,28,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",40,1,Against,Against
56,1658858935102,26/07/2022 18:08:55,1658858935619,1,26/07/2022 19:08:55,93981,5,task-mn1e,NA,23317670,6842772,NA,complete,NA,62e02d0851a929a5d94b9861,mobile,Samsung SM-G965F,Android 10,Samsung Browser 17.0,846x412,798x340,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,36,54,1,Screen 1,continueButton,response_rating_scale_likert_active,2380,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I would prefer a more natural method of treating covid should I catch it,1,17/05/2021 11:15,17/05/2021 11:34,1100,Rarely,Never,28,Female,-99,"Undergraduate degree (BSc, BA)",36,3,Against,Against
57,1658858937615,26/07/2022 18:08:57,1658858938048,1,26/07/2022 19:08:58,93981,5,task-mn1e,NA,23317670,6842772,NA,complete,NA,62e02d0851a929a5d94b9861,mobile,Samsung SM-G965F,Android 10,Samsung Browser 17.0,846x412,798x340,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,48,55,1,Screen 1,continueButton,response_rating_scale_likert_active,2369.800000190735,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Vaccines take up to a decade to be safely trialled - this one has had around 9 months so there is no way all possible issues have been addressed.,1,17/05/2021 11:32,17/05/2021 11:42,618,Never,Rarely,57,Male,-99,A levels,38,3,Against,Against
58,1658858939284,26/07/2022 18:08:59,1658858939795,1,26/07/2022 19:08:59,93981,5,task-mn1e,NA,23317670,6842772,NA,complete,NA,62e02d0851a929a5d94b9861,mobile,Samsung SM-G965F,Android 10,Samsung Browser 17.0,846x412,798x340,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,2,56,1,Screen 1,continueButton,response_rating_scale_likert_active,1691.5,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select 'Somewhat Agree' for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check1,NA,NA
59,1658858940549,26/07/2022 18:09:00,1658858941072,1,26/07/2022 19:09:01,93981,5,task-mn1e,NA,23317670,6842772,NA,complete,NA,62e02d0851a929a5d94b9861,mobile,Samsung SM-G965F,Android 10,Samsung Browser 17.0,846x412,798x340,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,50,57,1,Screen 1,continueButton,response_rating_scale_likert_active,1223.3000001907349,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't want to die.,1,17/05/2021 11:32,17/05/2021 11:42,618,Never,Rarely,57,Male,-99,A levels,38,2,Against,For
60,1658858943515,26/07/2022 18:09:03,1658858944028,1,26/07/2022 19:09:04,93981,5,task-mn1e,NA,23317670,6842772,NA,complete,NA,62e02d0851a929a5d94b9861,mobile,Samsung SM-G965F,Android 10,Samsung Browser 17.0,846x412,798x340,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,35,58,1,Screen 1,continueButton,response_rating_scale_likert_active,2901.199999809265,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"I would rather risk it and employ herd immunity - 'if I catch covid, I catch it' type of mentality",1,17/05/2021 11:15,17/05/2021 11:34,1100,Rarely,Never,28,Female,-99,"Undergraduate degree (BSc, BA)",36,2,Against,Against
61,1658858945917,26/07/2022 18:09:05,1658858946418,1,26/07/2022 19:09:06,93981,5,task-mn1e,NA,23317670,6842772,NA,complete,NA,62e02d0851a929a5d94b9861,mobile,Samsung SM-G965F,Android 10,Samsung Browser 17.0,846x412,798x340,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,27,59,1,Screen 1,continueButton,response_rating_scale_likert_active,2297.8999996185303,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I am looking out for other people by having it.,1,17/05/2021 11:28,17/05/2021 11:32,263,Most weeks,Rarely,58,Female,-99,GCSEs,34,3,Against,For
62,1658858949752,26/07/2022 18:09:09,1658858950108,1,26/07/2022 19:09:10,93981,5,task-mn1e,NA,23317670,6842772,NA,complete,NA,62e02d0851a929a5d94b9861,mobile,Samsung SM-G965F,Android 10,Samsung Browser 17.0,846x412,798x340,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,61,60,1,Screen 1,continueButton,response_rating_scale_likert_active,3631.299999237061,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to protect myself and others. (which doesn't make sense because taking the vaccine will not prevent you from getting infected or infecting others),1,17/05/2021 11:08,17/05/2021 11:43,2086,Most days,Most days,28,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",40,1,Against,For
63,1658858951479,26/07/2022 18:09:11,1658858951988,1,26/07/2022 19:09:11,93981,5,task-mn1e,NA,23317670,6842772,NA,complete,NA,62e02d0851a929a5d94b9861,mobile,Samsung SM-G965F,Android 10,Samsung Browser 17.0,846x412,798x340,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,21,61,1,Screen 1,continueButton,response_rating_scale_likert_active,1834.3999996185305,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,vaccine is the only one way to arrive world beautiful without Covide-19.,1,17/05/2021 10:14,17/05/2021 11:30,4578,Most weeks,A few times a year,30,Female,-99,Vocational Training / Apprenticeship,33,3,Against,For
64,1658858953976,26/07/2022 18:09:13,1658858954486,1,26/07/2022 19:09:14,93981,5,task-mn1e,NA,23317670,6842772,NA,complete,NA,62e02d0851a929a5d94b9861,mobile,Samsung SM-G965F,Android 10,Samsung Browser 17.0,846x412,798x340,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,13,62,1,Screen 1,continueButton,response_rating_scale_likert_active,2451.699999809265,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Everyone is having it so it must be safe.,1,17/05/2021 11:15,17/05/2021 11:30,899,Most weeks,Most weeks,61,Male,-99,"Postgraduate degree (MSc, MA, MPhil)",32,1,Against,For
65,1658858954037,26/07/2022 18:09:14,1658858954501,1,26/07/2022 19:09:14,93981,5,task-mn1e,NA,23317670,6842772,NA,complete,NA,62e02d0851a929a5d94b9861,mobile,Samsung SM-G965F,Android 10,Samsung Browser 17.0,846x412,798x340,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,NA,NA,END TASK,NA,NA,NA,NA,159386,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1658858432619,26/07/2022 18:00:32,1658858452624,1,26/07/2022 19:00:52,93981,5,task-mn1e,NA,23317505,6842721,NA,complete,NA,62e02b61ae3883b2c4a5b76f,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1280x720,1280x577,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,NA,NA,BEGIN TASK,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1658858443649,26/07/2022 18:00:43,1658858463691,1,26/07/2022 19:01:03,93981,5,task-mn1e,NA,23317505,6842721,NA,complete,NA,62e02b61ae3883b2c4a5b76f,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1280x720,1280x577,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,1,1,1,Screen 1,advancementZone,continue_button,10995,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1658858473179,26/07/2022 18:01:13,1658858493225,1,26/07/2022 19:01:33,93981,5,task-mn1e,NA,23317505,6842721,NA,complete,NA,62e02b61ae3883b2c4a5b76f,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1280x720,1280x577,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,61,1,1,Screen 1,continueButton,response_rating_scale_likert_active,29499.39999999999,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to protect myself and others. (which doesn't make sense because taking the vaccine will not prevent you from getting infected or infecting others),1,17/05/2021 11:08,17/05/2021 11:43,2086,Most days,Most days,28,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",40,1,Against,For
4,1658858481818,26/07/2022 18:01:21,1658858501843,1,26/07/2022 19:01:41,93981,5,task-mn1e,NA,23317505,6842721,NA,complete,NA,62e02b61ae3883b2c4a5b76f,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1280x720,1280x577,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,62,2,1,Screen 1,continueButton,response_rating_scale_likert_active,8579.099999999977,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,So we can go back to life before Covid.,1,17/05/2021 11:08,17/05/2021 11:43,2086,Most days,Most days,28,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",40,2,Against,For
5,1658858488741,26/07/2022 18:01:28,1658858508784,1,26/07/2022 19:01:48,93981,5,task-mn1e,NA,23317505,6842721,NA,complete,NA,62e02b61ae3883b2c4a5b76f,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1280x720,1280x577,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,20,3,1,Screen 1,continueButton,response_rating_scale_likert_active,6898.799999999988,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"if you don't care of yourself, please think about your grandmother, diabetic mother, high risked neighbour.",1,17/05/2021 10:14,17/05/2021 11:30,4578,Most weeks,A few times a year,30,Female,-99,Vocational Training / Apprenticeship,33,2,Against,For
6,1658858494689,26/07/2022 18:01:34,1658858514738,1,26/07/2022 19:01:54,93981,5,task-mn1e,NA,23317505,6842721,NA,complete,NA,62e02b61ae3883b2c4a5b76f,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1280x720,1280x577,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,6,4,1,Screen 1,continueButton,response_rating_scale_likert_active,5915.099999999977,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"links to blood clots and herpes - shingles, coldsores etc",1,17/05/2021 11:20,17/05/2021 11:28,519,Most weeks,Most days,42,Female,-99,Doctorate (PhD),31,3,Against,Against
7,1658858501796,26/07/2022 18:01:41,1658858521840,1,26/07/2022 19:02:01,93981,5,task-mn1e,NA,23317505,6842721,NA,complete,NA,62e02b61ae3883b2c4a5b76f,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1280x720,1280x577,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,41,5,1,Screen 1,continueButton,response_rating_scale_likert_active,7082.900000000023,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It isnt a vaccine.  It doesnt stop you catching the virus,1,17/05/2021 11:31,17/05/2021 11:38,434,Most weeks,Most days,46,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",37,2,Against,Against
8,1658858506641,26/07/2022 18:01:46,1658858526695,1,26/07/2022 19:02:06,93981,5,task-mn1e,NA,23317505,6842721,NA,complete,NA,62e02b61ae3883b2c4a5b76f,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1280x720,1280x577,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,50,6,1,Screen 1,continueButton,response_rating_scale_likert_active,4816.700000000012,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't want to die.,1,17/05/2021 11:32,17/05/2021 11:42,618,Never,Rarely,57,Male,-99,A levels,38,2,Against,For
9,1658858512033,26/07/2022 18:01:52,1658858532077,1,26/07/2022 19:02:12,93981,5,task-mn1e,NA,23317505,6842721,NA,complete,NA,62e02b61ae3883b2c4a5b76f,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1280x720,1280x577,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,39,7,1,Screen 1,continueButton,response_rating_scale_likert_active,5352.099999999977,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"I've been vaccinated against everything else, why should the covid vaccine be any different?",1,17/05/2021 11:15,17/05/2021 11:34,1100,Rarely,Never,28,Female,-99,"Undergraduate degree (BSc, BA)",36,3,Against,For
10,1658858516767,26/07/2022 18:01:56,1658858536810,1,26/07/2022 19:02:16,93981,5,task-mn1e,NA,23317505,6842721,NA,complete,NA,62e02b61ae3883b2c4a5b76f,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1280x720,1280x577,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,15,8,1,Screen 1,continueButton,response_rating_scale_likert_active,4707.800000000047,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I'm being told to have it for everybody's sake.,1,17/05/2021 11:15,17/05/2021 11:30,899,Most weeks,Most weeks,61,Male,-99,"Postgraduate degree (MSc, MA, MPhil)",32,3,Against,For
11,1658858521007,26/07/2022 18:02:01,1658858541037,1,26/07/2022 19:02:21,93981,5,task-mn1e,NA,23317505,6842721,NA,complete,NA,62e02b61ae3883b2c4a5b76f,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1280x720,1280x577,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,31,9,1,Screen 1,continueButton,response_rating_scale_likert_active,4184.899999999965,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,You will spread it without the vaccine,1,17/05/2021 11:26,17/05/2021 11:32,370,Most weeks,Most months,33,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",35,1,Against,For
12,1658858528431,26/07/2022 18:02:08,1658858548469,1,26/07/2022 19:02:28,93981,5,task-mn1e,NA,23317505,6842721,NA,complete,NA,62e02b61ae3883b2c4a5b76f,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1280x720,1280x577,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,4,10,1,Screen 1,continueButton,response_rating_scale_likert_active,7408.100000000035,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"it's not a vaccine, it is an experimental RNA jab",1,17/05/2021 11:20,17/05/2021 11:28,519,Most weeks,Most days,42,Female,-99,Doctorate (PhD),31,1,Against,Against
13,1658858535769,26/07/2022 18:02:15,1658858555810,1,26/07/2022 19:02:35,93981,5,task-mn1e,NA,23317505,6842721,NA,complete,NA,62e02b61ae3883b2c4a5b76f,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1280x720,1280x577,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,38,11,1,Screen 1,continueButton,response_rating_scale_likert_active,7309.799999999988,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I'd rather protect myself now and reduce the effects of the virus if I end up contracting it,1,17/05/2021 11:15,17/05/2021 11:34,1100,Rarely,Never,28,Female,-99,"Undergraduate degree (BSc, BA)",36,2,Against,For
14,1658858540434,26/07/2022 18:02:20,1658858560468,1,26/07/2022 19:02:40,93981,5,task-mn1e,NA,23317505,6842721,NA,complete,NA,62e02b61ae3883b2c4a5b76f,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1280x720,1280x577,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,8,12,1,Screen 1,continueButton,response_rating_scale_likert_active,4640.900000000023,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I trust the government and the scientists they chose to let us listen to,1,17/05/2021 11:20,17/05/2021 11:28,519,Most weeks,Most days,42,Female,-99,Doctorate (PhD),31,2,Against,For
15,1658858548493,26/07/2022 18:02:28,1658858568536,1,26/07/2022 19:02:48,93981,5,task-mn1e,NA,23317505,6842721,NA,complete,NA,62e02b61ae3883b2c4a5b76f,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1280x720,1280x577,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,35,13,1,Screen 1,continueButton,response_rating_scale_likert_active,8052.5,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"I would rather risk it and employ herd immunity - 'if I catch covid, I catch it' type of mentality",1,17/05/2021 11:15,17/05/2021 11:34,1100,Rarely,Never,28,Female,-99,"Undergraduate degree (BSc, BA)",36,2,Against,Against
16,1658858558615,26/07/2022 18:02:38,1658858578650,1,26/07/2022 19:02:58,93981,5,task-mn1e,NA,23317505,6842721,NA,complete,NA,62e02b61ae3883b2c4a5b76f,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1280x720,1280x577,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,60,14,1,Screen 1,continueButton,response_rating_scale_likert_active,10092.5,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"Why have the producers of the vaccine been exonerated from any form of liability arising from any effect/death as a result of taking the vaccine, if they're saying its safe and effective?",1,17/05/2021 11:08,17/05/2021 11:43,2086,Most days,Most days,28,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",40,3,Against,Against
17,1658858564402,26/07/2022 18:02:44,1658858584447,1,26/07/2022 19:03:04,93981,5,task-mn1e,NA,23317505,6842721,NA,complete,NA,62e02b61ae3883b2c4a5b76f,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1280x720,1280x577,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,42,15,1,Screen 1,continueButton,response_rating_scale_likert_active,5779.400000000023,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The vaccine is causing more damage to young people than the virus would,1,17/05/2021 11:31,17/05/2021 11:38,434,Most weeks,Most days,46,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",37,3,Against,Against
18,1658858571364,26/07/2022 18:02:51,1658858591429,1,26/07/2022 19:03:11,93981,5,task-mn1e,NA,23317505,6842721,NA,complete,NA,62e02b61ae3883b2c4a5b76f,computer,Desktop or Laptop,Windows 10,Edge 103.0.1264.71,1280x720,1280x577,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,27,16,1,Screen 1,continueButton,response_rating_scale_likert_active,6961.700000000012,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I am looking out for other people by having it.,1,17/05/2021 11:28,17/05/2021 11:32,263,Most weeks,Rarely,58,Female,-99,GCSEs,34,3,Against,For
